GEO_ID,NAME,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M
1400000US25027731203,"Census Tract 7312.03, Worcester County, Massachusetts",2152,254,20.1,7.4,10.5,5.6,18.6,7.8,11,5.6,12.6,6.2,10.7,6.9,6.5,4.5,8.2,7.1,1.8,1.8,0,1.8,27550,10720,38875,7447,49.4,(X),(X),(X),(X),(X),722,162,5.8,6.7,13.2,11.3,16.2,9.5,8.2,10.6,21.3,14.9,10.9,9.3,12,11.4,8.4,10.5,3.9,5,0,5.4,40625,11591,50243,10997,(X),(X),56.8,(X),(X),(X),232,117,18.1,19.6,9.9,14.7,19.4,20.8,4.7,7.4,19.8,21.1,28,23,0,15.8,0,15.8,0,15.8,0,15.8,33864,22770,N,N,(X),(X),(X),(X),(X),(X),1430,258,27.3,10,14.1,8.2,19.9,10.5,12.4,6.9,8.3,5.5,5.5,6.7,3.6,3.6,8.1,9.1,0.7,1.2,0,2.8,17259,3579,31073,9829,(X),(X),(X),(X),40.7,(X)
1400000US25027731204,"Census Tract 7312.04, Worcester County, Massachusetts",770,78,12.1,6,6.6,5,13.5,6.7,14.8,6.8,15.3,6.8,23.5,8.9,8.3,5.6,2.7,2.8,0,5.1,3.1,2.7,41184,11992,51362,11823,53.4,(X),(X),(X),(X),(X),461,73,16.5,8.4,1.1,1.7,11.9,8,13.4,7.5,17.4,9.2,21,9.3,12.4,8.8,4.6,4.6,0,8.3,1.7,2.1,43491,8135,54488,16863,(X),(X),58.4,(X),(X),(X),229,65,11.8,12.4,0,16,10.9,9.6,13.5,10.8,12.7,9.6,17.5,10.7,24.9,15.9,7,8.1,0,16,1.7,3,50568,21272,N,N,(X),(X),(X),(X),(X),(X),309,87,13.3,10.1,14.9,12,21.4,13.2,16.5,12.1,12.3,9.5,16.5,13.5,0,12.1,0,12.1,0,12.1,5.2,5.8,27734,10359,38403,13641,(X),(X),(X),(X),42.4,(X)
1400000US25027731300,"Census Tract 7313, Worcester County, Massachusetts",1486,193,18.8,8.6,10.7,5.2,10.9,5.4,16.4,5.8,14.1,5.5,13.7,5.4,2,2.8,8.5,7,2.4,3.2,2.6,3.2,29381,5822,47631,10981,36.9,(X),(X),(X),(X),(X),827,188,12,8.7,10.6,6.8,8.6,6.6,23.2,8.3,16,8.2,14.9,8.2,1.1,1.8,8.3,9.6,0.6,1,4.7,5.7,29985,8893,53090,15900,(X),(X),39.4,(X),(X),(X),331,130,0,11.4,13,11.8,0,11.4,7.9,8.7,21.8,16.8,26.6,14.6,2.7,4.5,20.8,22,1.5,2.6,5.7,9.9,54612,38919,N,N,(X),(X),(X),(X),(X),(X),659,177,27.3,14.5,14.4,10.7,17.8,10.6,9.3,6.5,11.8,9.3,7.1,5.7,3,5.2,4.7,7.4,4.6,6.8,0,5.9,17832,7541,34569,14038,(X),(X),(X),(X),33.8,(X)
1400000US25027731400,"Census Tract 7314, Worcester County, Massachusetts",1603,219,11.8,6.8,19,7.6,17.2,8.1,8.9,4.4,9.9,7.2,19.7,9.4,4.1,2.7,7.9,5.4,1.6,2.5,0,2.5,27462,8313,40946,7108,40.7,(X),(X),(X),(X),(X),793,196,9.5,8,7.9,7.7,13.2,7.5,14.4,8.6,8.8,8.2,32.7,15.9,5.9,5.1,4.4,5,3.2,5,0,4.9,44122,18019,46910,9847,(X),(X),60,(X),(X),(X),331,107,12.4,13.3,11.8,13.2,6.3,7.7,11.2,9.8,10,8.9,30.2,20,10.9,10.3,7.3,12.5,0,11.4,0,11.4,49018,25971,N,N,(X),(X),(X),(X),(X),(X),810,180,14.1,10.5,32.7,13.5,23.5,13.8,3.6,4,9.8,11.7,7.3,8.2,0,4.8,9.1,7.6,0,4.8,0,4.8,15586,2236,30468,8474,(X),(X),(X),(X),20.7,(X)
1400000US25027731500,"Census Tract 7315, Worcester County, Massachusetts",2142,320,14,7.8,18.8,8.8,20.3,8.5,7.6,6.1,14,7.3,13.4,8.9,2.4,2.7,4.9,3.1,2.4,2.8,2.2,3.4,22774,5572,41659,10235,35.6,(X),(X),(X),(X),(X),845,307,13.4,13.1,3.3,4.2,26.9,19.3,13.5,14.1,20.4,14.3,12.2,11.7,6,7,4.4,4.6,0,4.6,0,4.6,27004,14998,37313,8728,(X),(X),38.1,(X),(X),(X),417,228,26.9,23.5,3.4,5.8,22.5,26,0,9.1,26.4,20.1,6.7,11.1,5.3,6.6,8.9,10.6,0,9.1,0,9.1,-,**,N,N,(X),(X),(X),(X),(X),(X),1297,326,14.4,9.1,28.8,13.6,21,11.8,3.7,3.7,4.9,4.8,14.3,12.1,0,3,5.3,5.8,4,4.6,3.6,5.6,18581,6538,43397,16628,(X),(X),(X),(X),34,(X)
1400000US25027731601,"Census Tract 7316.01, Worcester County, Massachusetts",2015,270,14.1,5.8,11.8,6.9,21.7,8.9,6.8,4.1,16.1,6,13.3,6.8,5.7,3.8,8.9,4,1.7,2.1,0,2,26237,10345,40542,5470,45.6,(X),(X),(X),(X),(X),408,131,3.2,5.8,0,9.3,19.4,15.6,23,18.4,15.2,13.4,7.4,8.5,5.9,6.6,17.6,13.2,8.3,9.5,0,9.3,40513,23070,63238,17871,(X),(X),60,(X),(X),(X),200,100,0,18,0,18,14.5,20.3,0,18,19,20.7,7,11.6,6.5,11.3,36,22.1,17,19.1,0,18,115536,79713,N,N,(X),(X),(X),(X),(X),(X),1607,310,17.7,7.3,14.8,8.5,22.3,10.1,6,4.5,16.3,6.4,15.7,7.8,3.5,3.7,3.6,3.8,0,2.5,0,2.5,20703,7801,31558,5534,(X),(X),(X),(X),41.9,(X)
1400000US25027731602,"Census Tract 7316.02, Worcester County, Massachusetts",326,131,24.2,23.5,4.6,7.8,4.6,7.9,35,22.6,4.6,8.3,0,11.5,11.3,15.6,4.3,7.4,11.3,19.4,0,11.5,28026,23058,51067,33785,36.8,(X),(X),(X),(X),(X),92,96,0,33.6,16.3,24.8,16.3,28.2,67.4,33.2,0,33.6,0,33.6,0,33.6,0,33.6,0,33.6,0,33.6,28145,9448,24325,4633,(X),(X),0,(X),(X),(X),77,85,0,37.5,19.5,30,0,37.5,80.5,30,0,37.5,0,37.5,0,37.5,0,37.5,0,37.5,0,37.5,-,**,N,N,(X),(X),(X),(X),(X),(X),234,122,33.8,30,0,15.7,0,15.7,22.2,25.7,6.4,12.8,0,15.7,15.8,21.3,6,11.4,15.8,24.8,0,15.7,-,**,61581,43594,(X),(X),(X),(X),51.3,(X)
1400000US25027731700,"Census Tract 7317, Worcester County, Massachusetts",1543,164,15.7,5.7,6.7,4.9,13,5.7,13.8,5.4,17.7,6.1,12.2,4.5,10.5,5.4,4.7,3.9,3.8,3.8,1.9,1.9,35471,4960,48389,8075,34.2,(X),(X),(X),(X),(X),369,137,23.6,18.4,2.2,3.3,9.5,10.9,17.6,12.2,25.2,15.3,3,5.2,13.3,11.9,0,10.3,5.7,9.3,0,10.3,29453,11520,40342,15113,(X),(X),29.8,(X),(X),(X),183,86,9.3,10.7,0,19.5,6,9.4,13.1,15.9,33.3,24.9,0,19.5,26.8,23.4,0,19.5,11.5,17.7,0,19.5,-,**,N,N,(X),(X),(X),(X),(X),(X),1174,172,19.3,6.8,8.2,6.1,11.4,5.2,9.3,4.6,17.3,6.5,15.1,5.8,7.7,5.1,6.1,5.2,3.2,4.2,2.5,2.5,37642,6442,48662,9827,(X),(X),(X),(X),32.3,(X)
1400000US25027731801,"Census Tract 7318.01, Worcester County, Massachusetts",1466,237,22.5,8.7,16.8,8.6,10.5,6.3,6,4.7,12.3,10.3,15.6,8.4,10.7,6.6,1.9,1.8,2.1,2.6,1.5,2.4,25156,15310,40949,8022,27.8,(X),(X),(X),(X),(X),534,157,39.5,17.4,3.6,6.2,3.2,5.5,4.1,6.6,24.7,17.1,7.5,6.6,7.1,10.8,3,4.7,3.2,5.4,4.1,6.8,-,**,44031,19302,(X),(X),32,(X),(X),(X),356,142,46.3,25.2,5.3,9.6,4.8,8.2,6.2,9.7,0,10.6,11.2,9.8,10.7,15.8,4.5,7,4.8,8.1,6.2,10.3,-,**,N,N,(X),(X),(X),(X),(X),(X),932,226,12.8,8,24.4,13,14.7,10,7.1,6.4,13.2,14,20.3,12.3,4.8,5.7,1.3,2.3,1.5,2.6,0,4.2,24241,15062,35341,6941,(X),(X),(X),(X),25.3,(X)
1400000US25027731802,"Census Tract 7318.02, Worcester County, Massachusetts",1459,281,24.8,12.9,10.3,6.2,11.2,7.7,21.7,11.9,14.1,8.7,6,6.1,1.4,2.4,8.4,7.4,2,2.6,0,2.7,27507,9595,37424,11189,44.4,(X),(X),(X),(X),(X),714,237,34.5,22.7,5.2,8.5,13.2,12.9,16,11.2,9.9,11,5.2,6.7,0,5.4,16.1,12.7,0,5.4,0,5.4,19706,19580,38846,15465,(X),(X),32.9,(X),(X),(X),163,72,0,21.5,0,21.5,9.8,17.4,39.3,28.4,9.2,12.7,0,21.5,0,21.5,41.7,31.4,0,21.5,0,21.5,-,**,N,N,(X),(X),(X),(X),(X),(X),745,238,37.6,19.3,20.1,12.8,9.4,9.3,9,8.6,14.1,12.6,2,3.9,2.8,4.7,5,8.3,0,5.2,0,5.2,12360,6317,27233,12255,(X),(X),(X),(X),37.6,(X)
1400000US25027731900,"Census Tract 7319, Worcester County, Massachusetts",1953,224,9.6,5.4,9.9,3.5,12.6,4.8,10.9,4.6,23.2,8.4,11.8,4.6,11.6,5.4,9.9,3.9,0.5,0.7,0,2,40619,6297,47322,5160,41.9,(X),(X),(X),(X),(X),1054,226,12,7.7,2.9,3.6,10.8,7.1,19.4,13.2,16.5,7.1,15,7.1,8.3,4.8,14.1,6.6,0.9,1.4,0,3.7,43235,14578,50467,7421,(X),(X),46,(X),(X),(X),396,106,8.8,9.3,2.5,4,4.5,6.5,7.1,6.4,10.6,8,24.2,14.6,10.1,9.6,29.8,14.3,2.3,3.6,0,9.6,54925,17640,N,N,(X),(X),(X),(X),(X),(X),899,163,10.3,7.9,18.1,6.3,15.7,6.8,10.5,7.7,17.9,8.5,9.5,7,15,9.7,3,3.4,0,4.3,0,4.3,31886,6772,38652,7516,(X),(X),(X),(X),37,(X)
1400000US25027732001,"Census Tract 7320.01, Worcester County, Massachusetts",1199,163,29.9,10,5.6,4.7,23.1,7,4.5,3.6,10.8,5.4,14.1,8,8.3,7.1,2.8,2.9,0,3.3,0.9,1.4,20844,3703,33721,7457,23.8,(X),(X),(X),(X),(X),909,150,41.9,12,10.3,7.5,26.4,7.9,4,4.5,6.9,5.2,5.1,4.5,3.5,3.1,1.9,3.1,0,4.3,0,4.3,12386,6463,20219,4577,(X),(X),22.3,(X),(X),(X),100,75,0,31.7,11,18.5,26,34.5,11,17.6,8,10.5,28,32,16,23.3,0,31.7,0,31.7,0,31.7,-,**,N,N,(X),(X),(X),(X),(X),(X),290,123,0,12.9,10.3,11.9,7.2,9,14.8,14.3,7.9,9.2,34.5,24.3,18.6,24.2,2.8,4.5,0,12.9,3.8,5.9,68125,27900,61547,15325,(X),(X),(X),(X),28.3,(X)
1400000US25027732002,"Census Tract 7320.02, Worcester County, Massachusetts",1726,190,4.3,3.3,1.4,1.7,14,6.4,8.4,4.1,11.6,5.6,17.6,8.2,15.4,7.7,15.9,6.1,4.8,3.3,6.8,3.5,64464,9518,84925,11171,42.6,(X),(X),(X),(X),(X),819,178,5.4,8,0,4.8,2.4,2.8,6.6,4.7,14.9,10.1,27.6,13.6,12.3,8.3,17.6,10,4,4,9.2,6.4,66827,8753,93615,18681,(X),(X),46.2,(X),(X),(X),468,144,0,8.2,0,8.2,4.3,4.7,11.5,8.6,9.8,7.7,31.8,15.9,7.7,6,16.9,10.9,3.4,4.3,14.5,10.3,67500,7353,N,N,(X),(X),(X),(X),(X),(X),907,204,8.2,6.3,2.6,3.2,19.5,9.7,10,6.4,12.9,8.4,11.2,6.9,13.8,12.4,11.7,6.7,6.8,5.9,3.2,2.9,47621,16062,72848,20249,(X),(X),(X),(X),39.5,(X)
1400000US25027732201,"Census Tract 7322.01, Worcester County, Massachusetts",1269,119,13,6.8,8.1,5,3.6,2.7,6.5,3.7,8.1,4.7,15.4,7.4,11,4.6,17.9,6.5,10.1,5.9,6.2,4.6,62850,15425,80918,10622,28.3,(X),(X),(X),(X),(X),597,124,11.4,8.7,0,6.5,6.9,5.1,7.7,5.7,2.2,3.4,17.9,11,4.4,3.8,20.1,9.7,16.2,11.5,13.2,9.5,96806,50247,105169,20082,(X),(X),33.8,(X),(X),(X),473,123,8.7,7.9,0,8.1,6.3,6.3,8,6.4,2.7,4.4,20.9,13.4,3.6,3.9,18.8,10.2,20.5,13.9,10.4,8.2,94583,62453,N,N,(X),(X),(X),(X),(X),(X),672,113,14.4,10.9,15.3,9.2,2.4,2.5,5.5,4.3,13.4,8.3,14.4,9.4,15.2,7.3,14.7,9.4,4.6,5.6,0,5.8,48654,10944,58019,12030,(X),(X),(X),(X),22.2,(X)
1400000US25027732202,"Census Tract 7322.02, Worcester County, Massachusetts",1397,271,2.5,2.7,0.6,1,2.1,2.1,9.9,6.6,14.6,8.2,21.6,7.4,6.9,3.3,33.7,15,5.3,3.5,2.7,2.5,70865,26769,84995,10381,23,(X),(X),(X),(X),(X),984,293,1.4,1.8,0,4,2,2.5,10.4,8.3,16.6,10.4,17.3,8.1,6.7,4.6,37.7,19.5,4.8,3.8,3.2,3.4,83750,46579,90012,13309,(X),(X),22.4,(X),(X),(X),781,286,1.8,2.3,0,5,1.7,2.8,9.2,10.2,12.3,9.8,15.9,9.5,7.4,5.5,44.7,22.5,4.4,4.6,2.7,3.4,107696,56991,N,N,(X),(X),(X),(X),(X),(X),413,106,5.1,7.6,1.9,3.4,2.4,3.6,8.7,10.6,20.3,15.2,32,15.5,7.5,6.2,16.2,13,5.8,6.5,0,9.2,54107,13447,64000,11542,(X),(X),(X),(X),24.7,(X)
1400000US25027732203,"Census Tract 7322.03, Worcester County, Massachusetts",1180,203,3.5,4.9,5.6,7,4.2,5,9.3,5.4,12.6,7.4,18.7,11,32.4,12.8,10.4,4.9,2.4,1.8,0.9,1.2,68894,23613,69075,9377,31.7,(X),(X),(X),(X),(X),711,164,6.2,7.7,7.7,11.1,0,5.5,8.3,8.6,13.8,10.7,14.6,9.3,29.3,15.4,15.8,7.3,2.8,3,1.5,1.9,71250,27842,73776,14751,(X),(X),37.1,(X),(X),(X),414,138,0,9.2,0,9.2,0,9.2,0,9.2,22,16.7,13.5,12.7,47.3,18.1,9.7,8.9,4.8,5.2,2.7,3.4,90294,23198,N,N,(X),(X),(X),(X),(X),(X),469,187,0,8.2,1.7,2.6,10.4,12.1,10.9,6.4,10.9,10.7,30.9,22.8,32.6,17.7,2.6,4.2,0,8.2,0,8.2,52389,32921,58936,8387,(X),(X),(X),(X),23.5,(X)
1400000US25027732301,"Census Tract 7323.01, Worcester County, Massachusetts",2104,288,2.7,2.2,4.2,2.8,9.5,5.8,13.8,9.7,16.3,7,10,4.6,12.5,5.3,21.2,9.2,4.3,2.2,5.7,3.4,65052,30555,83342,15825,41.2,(X),(X),(X),(X),(X),1222,223,0,3.2,2,2.4,4.8,4.7,12,16.1,11.9,7.3,10.6,6.7,13.8,6.1,31.5,15.2,7.9,4.6,5.3,3.5,92222,22489,94708,19675,(X),(X),53.9,(X),(X),(X),912,211,0,4.3,0,4.3,0.9,1.6,15.4,21.4,10.3,8.4,9.8,7.9,16.2,8.5,34.1,18.3,7.2,4.4,6.1,4.7,98631,31329,N,N,(X),(X),(X),(X),(X),(X),882,224,6.5,5.4,7.1,5.8,18.6,12,13.5,8.2,22.2,13.4,9.2,5.6,12.4,8.7,6.8,5.4,0.9,1.5,2.8,3.2,37375,11832,62935,23614,(X),(X),(X),(X),20.2,(X)
1400000US25027732302,"Census Tract 7323.02, Worcester County, Massachusetts",1624,211,6.2,4.4,6.8,6.9,12.9,5.7,9,4.6,14,6.7,17.6,6.8,7.6,4.5,18,6.3,1.7,1.6,6.2,5,50904,9328,75213,15862,31,(X),(X),(X),(X),(X),1037,199,6,5.4,11.6,10.8,8,5.8,11.9,7.1,9.5,6.6,19.3,7.8,9.4,7.2,15.6,6.1,1.8,2.2,7,7.3,51354,11193,70703,17382,(X),(X),33.9,(X),(X),(X),627,194,3.7,5.7,10,14.9,4.5,6.9,3.8,4.4,9.6,8.8,19.3,12.6,13.1,10.9,21.4,10.3,3,3.5,11.6,11.9,74526,21871,N,N,(X),(X),(X),(X),(X),(X),587,170,6.6,6.8,3.7,4.3,21.6,11.4,3.9,4.2,25.2,12.8,13.1,8.9,7.7,6.1,11.9,9.6,1.5,2.5,4.6,4.7,47592,9095,72819,27707,(X),(X),(X),(X),20.8,(X)
1400000US25027732400,"Census Tract 7324, Worcester County, Massachusetts",2294,300,5,3.4,6.3,4.3,8.7,4.9,11,5.3,17.5,6.5,25.7,9,5.4,4.1,14.6,7,3.7,2.9,2.1,2.5,53911,10905,65237,9782,35.9,(X),(X),(X),(X),(X),1409,288,1.3,2.3,5,4.8,11.6,6.9,9.4,5.9,17.7,8.7,30.7,12.2,7.9,5.3,10.9,7.7,3,3.6,2.5,3.8,54006,6962,62152,9828,(X),(X),33.9,(X),(X),(X),743,263,0,5.2,7.7,8.3,7.5,8.2,9.6,8.1,10.9,10.7,32.3,19.7,7.5,7.9,16.6,14.1,3.2,5.9,4.7,7.1,60981,7297,N,N,(X),(X),(X),(X),(X),(X),885,210,13,8.2,8.5,8.2,6.1,6.6,11.4,9.5,15,10.7,22.1,13.3,3.3,5.3,17.2,14.8,1.8,3,1.6,2.6,47781,24897,64907,21046,(X),(X),(X),(X),34,(X)
1400000US25027732500,"Census Tract 7325, Worcester County, Massachusetts",793,130,11.3,5.7,16.1,7.1,16.1,9.4,11.2,6.2,14.9,7.2,11.6,6.6,10.1,7.5,6.2,5.5,2.4,2.5,0,4.9,32652,11623,43292,7844,43.1,(X),(X),(X),(X),(X),276,76,9.4,8.1,3.6,4.6,12.3,9,12,11.2,13,11.1,13.8,11.7,15.9,15.4,13,13.1,6.9,7.2,0,13.5,49167,27844,63109,13687,(X),(X),64.5,(X),(X),(X),94,64,0,33.1,5.3,10.8,10.6,16.1,0,33.1,0,33.1,27.7,29.5,36.2,34.3,10.6,15.1,9.6,13.2,0,33.1,83077,15896,N,N,(X),(X),(X),(X),(X),(X),517,119,15.9,8.4,22.8,11.1,16.8,13.5,10.8,7.3,13.7,7.6,10.4,7.9,7,7.3,2.5,3.2,0,7.4,0,7.4,18681,8741,30988,7466,(X),(X),(X),(X),31.7,(X)
1400000US25027732600,"Census Tract 7326, Worcester County, Massachusetts",1954,314,21.4,11.4,6.6,4.1,12.6,5.7,8.2,5.2,12.3,6.3,19.8,6.8,13.6,6.2,1.1,1.3,2,2.3,2.5,2.7,37536,9017,48642,9695,47.9,(X),(X),(X),(X),(X),785,135,17.1,8.6,1.1,2,15.8,9.7,10.6,8.3,10.7,7.4,28.9,12.3,8.5,5.7,0,5,5,5.5,2.3,2.5,45505,13770,57072,17147,(X),(X),44.7,(X),(X),(X),282,100,22,15.2,0,13.2,18.8,17.8,10.6,11.2,0,13.2,12.1,13.7,19.5,12.9,0,13.2,13.8,14.3,3.2,4.8,-,**,N,N,(X),(X),(X),(X),(X),(X),1169,303,24.4,18.3,10.2,6.9,10.5,7.1,6.6,6,15.6,10.3,16.1,7.4,13.2,10.6,0.9,1.6,0,3.4,2.7,4.2,33050,17094,40700,10725,(X),(X),(X),(X),48.7,(X)
1400000US25027732700,"Census Tract 7327, Worcester County, Massachusetts",1732,251,12.7,6.6,8.9,4.8,9.8,4.2,13.7,5.9,15.6,7.9,14.8,6.4,10,5.7,8.7,4.7,1.7,2.8,4.1,4.7,37214,9597,59289,17583,36.4,(X),(X),(X),(X),(X),694,217,14.1,13.6,3.7,4.3,13.7,9.3,14.7,10.1,12,9,7.9,6.4,9.7,9.3,14,10.5,0,5.6,10.2,11.3,36857,21151,79814,40827,(X),(X),34.6,(X),(X),(X),308,149,0,12.2,0,12.2,9.7,15.1,11,13.8,20.5,17.3,11.7,10.4,16.9,19.8,7.1,9.2,0,12.2,23.1,22.5,68750,32110,N,N,(X),(X),(X),(X),(X),(X),1038,200,11.8,6.1,12.3,7.1,12.2,7.2,13.4,7.6,15.2,9.8,16.9,9.8,10.2,6.8,5.1,4,2.9,4.5,0,3.8,35123,8950,44150,9364,(X),(X),(X),(X),35.5,(X)
1400000US25027732801,"Census Tract 7328.01, Worcester County, Massachusetts",2465,280,2.6,3.4,1.5,1.3,4.6,3.4,4.3,3.7,10.4,4.9,27.2,8.4,13.6,7,24.2,8.5,8.6,4.4,2.9,2.3,72428,9872,89148,9001,41.7,(X),(X),(X),(X),(X),1551,302,0,2.5,0.8,1.4,3.7,4.2,1.9,2.3,7.2,5.5,30.9,10.5,13.3,8.8,29.9,11.2,7.6,5.2,4.6,3.6,80156,17975,99630,11371,(X),(X),51.1,(X),(X),(X),1247,313,0,3.2,0,3.2,4.6,5.2,1,1.6,3.2,3.2,29.5,12.7,13.6,10.2,33.9,12.4,9.5,6.4,4.8,4,96477,27544,N,N,(X),(X),(X),(X),(X),(X),914,182,7,8.9,2.7,2.4,6.2,6.7,8.4,8.8,15.9,7.6,22.6,10.9,14,9,16.1,9.6,7,5.2,0,4.3,63438,21841,68509,11752,(X),(X),(X),(X),25.6,(X)
1400000US25027732802,"Census Tract 7328.02, Worcester County, Massachusetts",1403,181,7.4,6.7,4.5,4.8,11.3,6.3,6.4,4.3,7.3,4,21.7,7.4,14.4,6.8,16.4,6.9,7.3,3.8,3.3,2.4,64301,11664,74517,8998,35.7,(X),(X),(X),(X),(X),846,118,0,4.6,7.4,7.9,4.3,4,7.4,6.1,8.2,5,26.4,9,11.6,6.3,18,8.4,11.2,6.2,5.6,4,70625,17643,88320,11974,(X),(X),37.4,(X),(X),(X),611,119,0,6.3,5.9,8.6,0,6.3,8.8,8.1,7.4,5.5,17.8,9.5,14.7,9.1,22.1,11.3,15.5,8.9,7.7,5.2,98516,13771,N,N,(X),(X),(X),(X),(X),(X),557,174,18.7,15.6,0,6.9,24.1,14.9,4.8,4.7,5,5.7,19.6,11.9,17.4,14.6,9,8.5,1.4,2.6,0,6.9,40625,32772,49127,13016,(X),(X),(X),(X),33.2,(X)
1400000US25027732901,"Census Tract 7329.01, Worcester County, Massachusetts",2846,215,8.3,4.8,11.6,5.2,8.9,4.5,9.1,4.7,8.9,4.7,17.8,5.9,10.6,4.1,17.7,6.3,5.1,2.9,2,1.8,56993,13930,63733,7731,39.6,(X),(X),(X),(X),(X),1449,248,4.3,4.9,9.8,6.6,5.5,4.4,6.3,6.3,8.1,7.5,17.6,9.7,19.9,9.3,19.3,9.6,7.7,5,1.4,2.2,71649,11809,74090,10621,(X),(X),44.1,(X),(X),(X),825,221,3.6,5.9,5.1,6.1,6.7,7.1,7.2,8.5,7.2,8.8,10.2,10.7,24,12.4,21.1,9.6,12.5,8.4,2.5,3.9,85306,14516,N,N,(X),(X),(X),(X),(X),(X),1397,228,12.5,8,13.5,8,12.5,8.1,11.9,7.7,9.8,5.9,21.8,8.8,5.7,4.3,7.6,7.7,2.4,3.2,2.5,3,34719,12334,49131,9671,(X),(X),(X),(X),35,(X)
1400000US25027732902,"Census Tract 7329.02, Worcester County, Massachusetts",0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),-,(X),(X),(X),0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),(X),(X),0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,(X)
1400000US25027733000,"Census Tract 7330, Worcester County, Massachusetts",1203,199,6.6,5.3,4.8,4.9,15.7,9.6,20.2,13.3,12.9,6.4,16.4,8.5,9.6,5.5,11.9,5.3,1.9,2.2,0,3.3,38059,9049,52239,7041,49.7,(X),(X),(X),(X),(X),739,193,0.9,1.7,0,5.3,21.7,13.9,21.9,18.7,8.7,5.8,23.7,13,9.5,5.6,10.6,7.8,3.1,3.6,0,5.3,42321,26209,56717,10552,(X),(X),56.4,(X),(X),(X),426,106,1.6,3,0,9,23.9,15.5,2.1,4.1,7,8.3,36.4,17.5,14.3,8.7,9.2,10,5.4,6.1,0,9,60476,9524,N,N,(X),(X),(X),(X),(X),(X),464,141,15.5,12.6,12.5,11.5,11.6,11.7,20.5,15.1,16.6,10.5,4.7,4.8,4.5,7,14,8.5,0,8.3,0,8.3,29750,6243,40819,11065,(X),(X),(X),(X),33.6,(X)
